profile_bits,case,state_bit,state_region,x,y,z,cell_bit,prefix_distance,full32_distance,extended64_distance,first_changed_byte,changed_prefix_bit,first_controller_stage,first_non_single_stage,single_bit_until_first_output
128,7,3326,cube,7,3,6,6,0,59,190,19,,37,37,0
128,7,3327,cube,7,3,6,7,0,45,162,19,,37,37,0
128,7,3456,cube,0,6,6,0,0,27,154,26,,44,44,0
128,7,3457,cube,0,6,6,1,0,26,169,26,,44,44,0
128,7,3458,cube,0,6,6,2,0,27,154,26,,44,44,0
128,7,3459,cube,0,6,6,3,0,20,145,26,,44,44,0
128,7,3460,cube,0,6,6,4,0,27,160,26,,44,44,0
128,7,3461,cube,0,6,6,5,0,26,158,26,,44,44,0
128,7,3462,cube,0,6,6,6,0,26,156,26,,44,44,0
128,7,3463,cube,0,6,6,7,0,27,167,26,,44,44,0
128,7,3480,cube,3,6,6,0,0,47,153,19,,37,37,0
128,7,3481,cube,3,6,6,1,0,55,168,19,,37,37,0
128,7,3482,cube,3,6,6,2,0,60,185,19,,37,37,0
128,7,3483,cube,3,6,6,3,0,52,185,19,,37,37,0
128,7,3484,cube,3,6,6,4,0,59,184,19,,37,37,0
128,7,3485,cube,3,6,6,5,0,57,195,19,,37,37,0
128,7,3486,cube,3,6,6,6,0,47,162,19,,37,37,0
128,7,3487,cube,3,6,6,7,0,57,178,19,,37,37,0
128,7,3512,cube,7,6,6,0,0,13,141,26,,44,44,0
128,7,3513,cube,7,6,6,1,0,26,147,26,,44,44,0
128,7,3514,cube,7,6,6,2,0,25,153,26,,44,44,0
128,7,3515,cube,7,6,6,3,0,23,153,26,,44,44,0
128,7,3516,cube,7,6,6,4,0,27,157,26,,44,44,0
128,7,3517,cube,7,6,6,5,0,25,148,26,,44,44,0
128,7,3518,cube,7,6,6,6,0,18,143,26,,44,44,0
128,7,3519,cube,7,6,6,7,0,28,149,26,,44,44,0
128,7,3656,cube,1,1,7,0,0,0,0,,,,,1
128,7,3657,cube,1,1,7,1,0,0,0,,,,,1
128,7,3658,cube,1,1,7,2,0,0,0,,,,,1
128,7,3659,cube,1,1,7,3,0,0,0,,,,,1
128,7,3660,cube,1,1,7,4,0,0,0,,,,,1
128,7,3661,cube,1,1,7,5,0,0,0,,,,,1
128,7,3662,cube,1,1,7,6,0,0,0,,,,,1
128,7,3663,cube,1,1,7,7,0,0,0,,,,,1
128,7,3704,cube,7,1,7,0,0,0,122,32,,50,50,0
128,7,3705,cube,7,1,7,1,0,0,122,32,,50,50,0
128,7,3706,cube,7,1,7,2,0,0,120,32,,50,50,0
128,7,3707,cube,7,1,7,3,0,0,122,32,,50,50,0
128,7,3708,cube,7,1,7,4,0,0,116,32,,50,50,0
128,7,3709,cube,7,1,7,5,0,0,118,32,,50,50,0
128,7,3710,cube,7,1,7,6,0,0,130,32,,50,50,0
128,7,3711,cube,7,1,7,7,0,0,139,32,,50,50,0
128,7,3744,cube,4,2,7,0,0,55,199,20,,38,38,0
128,7,3745,cube,4,2,7,1,0,51,178,20,,38,38,0
128,7,3746,cube,4,2,7,2,0,49,165,20,,38,38,0
128,7,3747,cube,4,2,7,3,0,47,169,20,,38,38,0
128,7,3748,cube,4,2,7,4,0,47,171,20,,38,38,0
128,7,3749,cube,4,2,7,5,0,41,168,20,,38,38,0
128,7,3750,cube,4,2,7,6,0,47,181,20,,38,38,0
128,7,3751,cube,4,2,7,7,0,53,198,20,,38,38,0
128,7,3760,cube,6,2,7,0,0,0,118,34,,52,52,0
128,7,3761,cube,6,2,7,1,0,0,115,34,,52,52,0
128,7,3762,cube,6,2,7,2,0,0,118,34,,52,52,0
128,7,3763,cube,6,2,7,3,0,0,121,34,,52,52,0
128,7,3764,cube,6,2,7,4,0,0,110,34,,52,52,0
128,7,3765,cube,6,2,7,5,0,0,122,34,,52,52,0
128,7,3766,cube,6,2,7,6,0,0,120,34,,52,52,0
128,7,3767,cube,6,2,7,7,0,0,124,34,,52,52,0
128,7,3808,cube,4,3,7,0,0,0,79,43,,61,61,0
128,7,3809,cube,4,3,7,1,0,0,95,43,,61,61,0
128,7,3810,cube,4,3,7,2,0,0,95,43,,61,61,0
128,7,3811,cube,4,3,7,3,0,0,88,43,,61,61,0
128,7,3812,cube,4,3,7,4,0,0,80,43,,61,61,0
128,7,3813,cube,4,3,7,5,0,0,80,43,,61,61,0
128,7,3814,cube,4,3,7,6,0,0,79,43,,61,61,0
128,7,3815,cube,4,3,7,7,0,0,83,43,,61,61,0
128,7,3936,cube,4,5,7,0,0,63,199,17,,35,35,0
128,7,3937,cube,4,5,7,1,0,55,182,17,,35,35,0
128,7,3938,cube,4,5,7,2,0,61,186,17,,35,35,0
128,7,3939,cube,4,5,7,3,0,61,193,17,,35,35,0
128,7,3940,cube,4,5,7,4,0,59,204,17,,35,35,0
128,7,3941,cube,4,5,7,5,0,53,182,17,,35,35,0
128,7,3942,cube,4,5,7,6,0,55,186,17,,35,35,0
128,7,3943,cube,4,5,7,7,0,53,175,17,,35,35,0
128,7,3952,cube,6,5,7,0,0,19,159,27,,45,45,0
128,7,3953,cube,6,5,7,1,0,11,138,27,,45,45,0
128,7,3954,cube,6,5,7,2,0,19,144,27,,45,45,0
128,7,3955,cube,6,5,7,3,0,20,149,27,,45,45,0
128,7,3956,cube,6,5,7,4,0,14,140,27,,45,45,0
128,7,3957,cube,6,5,7,5,0,21,148,27,,45,45,0
128,7,3958,cube,6,5,7,6,0,16,156,27,,45,45,0
128,7,3959,cube,6,5,7,7,0,20,149,27,,45,45,0
128,7,4016,cube,6,6,7,0,0,0,107,36,,54,54,0
128,7,4017,cube,6,6,7,1,0,0,109,36,,54,54,0
128,7,4018,cube,6,6,7,2,0,0,121,36,,54,54,0
128,7,4019,cube,6,6,7,3,0,0,104,36,,54,54,0
128,7,4020,cube,6,6,7,4,0,0,114,36,,54,54,0
128,7,4021,cube,6,6,7,5,0,0,100,36,,54,54,0
128,7,4022,cube,6,6,7,6,0,0,108,36,,54,54,0
128,7,4023,cube,6,6,7,7,0,0,116,36,,54,54,0
192,0,80,cube,2,1,0,0,0,0,66,48,,66,66,0
192,0,81,cube,2,1,0,1,0,0,69,48,,66,66,0
192,0,82,cube,2,1,0,2,0,0,56,48,,66,66,0
192,0,83,cube,2,1,0,3,0,0,69,48,,66,66,0
192,0,84,cube,2,1,0,4,0,0,68,48,,66,66,0
192,0,85,cube,2,1,0,5,0,0,60,48,,66,66,0
192,0,86,cube,2,1,0,6,0,0,63,48,,66,66,0
192,0,87,cube,2,1,0,7,0,0,66,48,,66,66,0
192,0,88,cube,3,1,0,0,0,5,137,30,,48,48,0
192,0,89,cube,3,1,0,1,0,7,131,30,,48,48,0
192,0,90,cube,3,1,0,2,0,11,130,30,,48,48,0
192,0,91,cube,3,1,0,3,0,6,132,30,,48,48,0
192,0,92,cube,3,1,0,4,0,5,128,30,,48,48,0
192,0,93,cube,3,1,0,5,0,9,132,30,,48,48,0
192,0,94,cube,3,1,0,6,0,12,142,30,,48,48,0
192,0,95,cube,3,1,0,7,0,14,136,30,,48,48,0
192,0,160,cube,4,2,0,0,0,0,126,32,,50,50,0
192,0,161,cube,4,2,0,1,0,0,128,32,,50,50,0
192,0,162,cube,4,2,0,2,0,0,115,32,,50,50,0
192,0,163,cube,4,2,0,3,0,0,113,32,,50,50,0
192,0,164,cube,4,2,0,4,0,0,138,32,,50,50,0
192,0,165,cube,4,2,0,5,0,0,117,32,,50,50,0
192,0,166,cube,4,2,0,6,0,0,126,32,,50,50,0
192,0,167,cube,4,2,0,7,0,0,137,32,,50,50,0
192,0,400,cube,2,6,0,0,0,0,105,38,,56,56,0
192,0,401,cube,2,6,0,1,0,0,103,38,,56,56,0
192,0,402,cube,2,6,0,2,0,0,111,38,,56,56,0
192,0,403,cube,2,6,0,3,0,0,105,38,,56,56,0
192,0,404,cube,2,6,0,4,0,0,116,38,,56,56,0
192,0,405,cube,2,6,0,5,0,0,110,38,,56,56,0
192,0,406,cube,2,6,0,6,0,0,112,38,,56,56,0
192,0,407,cube,2,6,0,7,0,0,107,38,,56,56,0
192,0,408,cube,3,6,0,0,0,0,115,36,,54,54,0
192,0,409,cube,3,6,0,1,0,0,114,36,,54,54,0
192,0,410,cube,3,6,0,2,0,0,109,36,,54,54,0
192,0,411,cube,3,6,0,3,0,0,112,36,,54,54,0
192,0,412,cube,3,6,0,4,0,0,112,36,,54,54,0
192,0,413,cube,3,6,0,5,0,0,100,36,,54,54,0
192,0,414,cube,3,6,0,6,0,0,112,36,,54,54,0
192,0,415,cube,3,6,0,7,0,0,114,36,,54,54,0
192,0,416,cube,4,6,0,0,0,0,128,32,,50,50,0
192,0,417,cube,4,6,0,1,0,0,130,32,,50,50,0
192,0,418,cube,4,6,0,2,0,0,126,32,,50,50,0
192,0,419,cube,4,6,0,3,0,0,127,32,,50,50,0
192,0,420,cube,4,6,0,4,0,0,126,32,,50,50,0
192,0,421,cube,4,6,0,5,0,0,142,32,,50,50,0
192,0,422,cube,4,6,0,6,0,0,129,32,,50,50,0
192,0,423,cube,4,6,0,7,0,0,126,32,,50,50,0
192,0,712,cube,1,3,1,0,0,10,134,30,,48,48,0
192,0,713,cube,1,3,1,1,0,8,127,30,,48,48,0
192,0,714,cube,1,3,1,2,0,9,127,30,,48,48,0
192,0,715,cube,1,3,1,3,0,7,127,30,,48,48,0
192,0,716,cube,1,3,1,4,0,10,141,30,,48,48,0
192,0,717,cube,1,3,1,5,0,11,145,30,,48,48,0
192,0,718,cube,1,3,1,6,0,10,129,30,,48,48,0
192,0,719,cube,1,3,1,7,0,8,136,30,,48,48,0
192,0,928,cube,4,6,1,0,0,0,0,,,,,1
192,0,929,cube,4,6,1,1,0,0,0,,,,,1
192,0,930,cube,4,6,1,2,0,0,0,,,,,1
192,0,931,cube,4,6,1,3,0,0,0,,,,,1
192,0,932,cube,4,6,1,4,0,0,0,,,,,1
192,0,933,cube,4,6,1,5,0,0,0,,,,,1
192,0,934,cube,4,6,1,6,0,0,0,,,,,1
192,0,935,cube,4,6,1,7,0,0,0,,,,,1
192,0,952,cube,7,6,1,0,0,0,0,,,,,1
192,0,953,cube,7,6,1,1,0,0,0,,,,,1
192,0,954,cube,7,6,1,2,0,0,0,,,,,1
192,0,955,cube,7,6,1,3,0,0,0,,,,,1
192,0,956,cube,7,6,1,4,0,0,0,,,,,1
192,0,957,cube,7,6,1,5,0,0,0,,,,,1
192,0,958,cube,7,6,1,6,0,0,0,,,,,1
192,0,959,cube,7,6,1,7,0,0,0,,,,,1
192,0,1016,cube,7,7,1,0,0,0,0,,,,,1
192,0,1017,cube,7,7,1,1,0,0,0,,,,,1
192,0,1018,cube,7,7,1,2,0,0,0,,,,,1
192,0,1019,cube,7,7,1,3,0,0,0,,,,,1
192,0,1020,cube,7,7,1,4,0,0,0,,,,,1
192,0,1021,cube,7,7,1,5,0,0,0,,,,,1
192,0,1022,cube,7,7,1,6,0,0,0,,,,,1
192,0,1023,cube,7,7,1,7,0,0,0,,,,,1
192,0,1040,cube,2,0,2,0,0,0,0,,,,,1
192,0,1041,cube,2,0,2,1,0,0,0,,,,,1
192,0,1042,cube,2,0,2,2,0,0,0,,,,,1
192,0,1043,cube,2,0,2,3,0,0,0,,,,,1
192,0,1044,cube,2,0,2,4,0,0,0,,,,,1
192,0,1045,cube,2,0,2,5,0,0,0,,,,,1
192,0,1046,cube,2,0,2,6,0,0,0,,,,,1
192,0,1047,cube,2,0,2,7,0,0,0,,,,,1
192,0,1104,cube,2,1,2,0,0,0,78,42,,60,60,0
192,0,1105,cube,2,1,2,1,0,0,89,42,,60,60,0
192,0,1106,cube,2,1,2,2,0,0,75,42,,60,60,0
192,0,1107,cube,2,1,2,3,0,0,96,42,,60,60,0
192,0,1108,cube,2,1,2,4,0,0,91,42,,60,60,0
192,0,1109,cube,2,1,2,5,0,0,90,42,,60,60,0
192,0,1110,cube,2,1,2,6,0,0,92,42,,60,60,0
192,0,1111,cube,2,1,2,7,0,0,85,42,,60,60,0
192,0,1112,cube,3,1,2,0,0,0,110,35,,53,53,0
192,0,1113,cube,3,1,2,1,0,0,117,35,,53,53,0
192,0,1114,cube,3,1,2,2,0,0,109,35,,53,53,0
192,0,1115,cube,3,1,2,3,0,0,131,35,,53,53,0
192,0,1116,cube,3,1,2,4,0,0,118,35,,53,53,0
192,0,1117,cube,3,1,2,5,0,0,131,35,,53,53,0
192,0,1118,cube,3,1,2,6,0,0,117,35,,53,53,0
192,0,1119,cube,3,1,2,7,0,0,129,35,,53,53,0
192,0,1136,cube,6,1,2,0,0,7,135,30,,48,48,0
192,0,1137,cube,6,1,2,1,0,9,136,30,,48,48,0
192,0,1138,cube,6,1,2,2,0,10,140,30,,48,48,0
192,0,1139,cube,6,1,2,3,0,11,154,30,,48,48,0
192,0,1140,cube,6,1,2,4,0,10,151,30,,48,48,0
192,0,1141,cube,6,1,2,5,0,8,131,30,,48,48,0
192,0,1142,cube,6,1,2,6,0,8,142,30,,48,48,0
192,0,1143,cube,6,1,2,7,0,7,135,30,,48,48,0
192,0,1216,cube,0,3,2,0,0,0,0,,,,,1
192,0,1217,cube,0,3,2,1,0,0,0,,,,,1
192,0,1218,cube,0,3,2,2,0,0,0,,,,,1
192,0,1219,cube,0,3,2,3,0,0,0,,,,,1
192,0,1220,cube,0,3,2,4,0,0,0,,,,,1
192,0,1221,cube,0,3,2,5,0,0,0,,,,,1
192,0,1222,cube,0,3,2,6,0,0,0,,,,,1
192,0,1223,cube,0,3,2,7,0,0,0,,,,,1
192,0,1243,cube,3,3,2,3,0,0,0,,,,,1
192,0,1280,cube,0,4,2,0,0,0,43,53,,72,72,1
192,0,1281,cube,0,4,2,1,0,0,42,53,,72,72,1
192,0,1282,cube,0,4,2,2,0,0,42,53,,72,72,1
192,0,1283,cube,0,4,2,3,0,0,41,53,,72,72,1
192,0,1284,cube,0,4,2,4,0,0,49,53,,72,72,1
192,0,1285,cube,0,4,2,5,0,0,33,53,,72,72,1
192,0,1286,cube,0,4,2,6,0,0,40,53,,72,72,1
192,0,1287,cube,0,4,2,7,0,0,43,53,,72,72,1
192,0,1304,cube,3,4,2,0,0,0,0,,,,,1
192,0,1305,cube,3,4,2,1,0,0,0,,,,,1
192,0,1306,cube,3,4,2,2,0,0,0,,,,,1
192,0,1307,cube,3,4,2,3,0,0,0,,,,,1
192,0,1308,cube,3,4,2,4,0,0,0,,,,,1
192,0,1309,cube,3,4,2,5,0,0,0,,,,,1
192,0,1310,cube,3,4,2,6,0,0,0,,,,,1
192,0,1311,cube,3,4,2,7,0,0,0,,,,,1
192,0,1328,cube,6,4,2,0,0,0,122,34,,52,52,0
192,0,1329,cube,6,4,2,1,0,0,116,34,,52,52,0
192,0,1330,cube,6,4,2,2,0,0,129,34,,52,52,0
192,0,1331,cube,6,4,2,3,0,0,126,34,,52,52,0
192,0,1332,cube,6,4,2,4,0,0,127,34,,52,52,0
192,0,1333,cube,6,4,2,5,0,0,128,34,,52,52,0
192,0,1334,cube,6,4,2,6,0,0,123,34,,52,52,0
192,0,1335,cube,6,4,2,7,0,0,116,34,,52,52,0
192,0,1408,cube,0,6,2,0,0,0,0,,,,,1
192,0,1409,cube,0,6,2,1,0,0,0,,,,,1
192,0,1410,cube,0,6,2,2,0,0,0,,,,,1
192,0,1411,cube,0,6,2,3,0,0,0,,,,,1
192,0,1412,cube,0,6,2,4,0,0,0,,,,,1
192,0,1413,cube,0,6,2,5,0,0,0,,,,,1
192,0,1414,cube,0,6,2,6,0,0,0,,,,,1
192,0,1415,cube,0,6,2,7,0,0,0,,,,,1
192,0,1432,cube,3,6,2,0,0,0,35,56,,74,74,0
192,0,1433,cube,3,6,2,1,0,0,23,56,,74,74,0
192,0,1434,cube,3,6,2,2,0,0,37,56,,74,74,0
192,0,1435,cube,3,6,2,3,0,0,0,,,,,1
192,0,1436,cube,3,6,2,4,0,0,34,56,,74,74,0
192,0,1437,cube,3,6,2,5,0,0,29,56,,74,74,0
192,0,1438,cube,3,6,2,6,0,0,36,56,,74,74,0
192,0,1439,cube,3,6,2,7,0,0,27,56,,74,74,0
192,0,1464,cube,7,6,2,0,0,0,95,42,,61,61,1
192,0,1465,cube,7,6,2,1,0,0,94,42,,61,61,1
192,0,1466,cube,7,6,2,2,0,0,90,42,,61,61,1
192,0,1467,cube,7,6,2,3,0,0,81,42,,61,61,1
192,0,1468,cube,7,6,2,4,0,0,88,42,,61,61,1
192,0,1469,cube,7,6,2,5,0,0,68,42,,61,61,1
192,0,1470,cube,7,6,2,6,0,0,88,42,,61,61,1
192,0,1471,cube,7,6,2,7,0,0,99,42,,61,61,1
192,0,1560,cube,3,0,3,0,0,0,0,,,,,1
192,0,1561,cube,3,0,3,1,0,0,0,,,,,1
192,0,1562,cube,3,0,3,2,0,0,0,,,,,1
192,0,1563,cube,3,0,3,3,0,0,0,,,,,1
192,0,1564,cube,3,0,3,4,0,0,0,,,,,1
192,0,1565,cube,3,0,3,5,0,0,0,,,,,1
192,0,1566,cube,3,0,3,6,0,0,0,,,,,1
192,0,1567,cube,3,0,3,7,0,0,0,,,,,1
192,0,1624,cube,3,1,3,0,0,25,161,24,,42,42,0
192,0,1625,cube,3,1,3,1,0,31,159,24,,42,42,0
192,0,1626,cube,3,1,3,2,0,30,166,24,,42,42,0
192,0,1627,cube,3,1,3,3,0,29,145,24,,42,42,0
192,0,1628,cube,3,1,3,4,0,28,167,24,,42,42,0
192,0,1629,cube,3,1,3,5,0,43,165,24,,42,42,0
192,0,1630,cube,3,1,3,6,0,32,161,24,,42,42,0
192,0,1631,cube,3,1,3,7,0,33,155,24,,42,42,0
192,0,1680,cube,2,2,3,0,0,0,0,,,,,1
192,0,1681,cube,2,2,3,1,0,0,0,,,,,1
192,0,1682,cube,2,2,3,2,0,0,0,,,,,1
192,0,1683,cube,2,2,3,3,0,0,0,,,,,1
192,0,1684,cube,2,2,3,4,0,0,0,,,,,1
192,0,1685,cube,2,2,3,5,0,0,0,,,,,1
192,0,1686,cube,2,2,3,6,0,0,0,,,,,1
192,0,1687,cube,2,2,3,7,0,0,0,,,,,1
192,0,1720,cube,7,2,3,0,0,0,22,60,,78,78,0
192,0,1721,cube,7,2,3,1,0,0,18,60,,78,78,0
192,0,1722,cube,7,2,3,2,0,0,16,60,,78,78,0
192,0,1723,cube,7,2,3,3,0,0,13,60,,78,78,0
192,0,1724,cube,7,2,3,4,0,0,10,60,,78,78,0
192,0,1725,cube,7,2,3,5,0,0,13,60,,78,78,0
192,0,1726,cube,7,2,3,6,0,0,15,60,,78,78,0
192,0,1727,cube,7,2,3,7,0,0,19,60,,78,78,0
192,0,1728,cube,0,3,3,0,0,0,28,57,,75,75,0
192,0,1729,cube,0,3,3,1,0,0,33,57,,75,75,0
192,0,1730,cube,0,3,3,2,0,0,28,57,,75,75,0
192,0,1731,cube,0,3,3,3,0,0,24,57,,75,75,0
192,0,1732,cube,0,3,3,4,0,0,23,57,,75,75,0
192,0,1733,cube,0,3,3,5,0,0,27,57,,75,75,0
192,0,1734,cube,0,3,3,6,0,0,25,57,,75,75,0
192,0,1735,cube,0,3,3,7,0,0,33,57,,75,75,0
192,0,1737,cube,1,3,3,1,1,33,165,23,184,41,41,0
192,0,1738,cube,1,3,3,2,1,34,164,23,188,41,41,0
192,0,1784,cube,7,3,3,0,0,0,18,60,,79,79,1
192,0,1785,cube,7,3,3,1,0,0,17,60,,79,79,1
192,0,1786,cube,7,3,3,2,0,0,11,60,,79,79,1
192,0,1787,cube,7,3,3,3,0,0,13,60,,79,79,1
192,0,1788,cube,7,3,3,4,0,0,16,60,,79,79,1
192,0,1789,cube,7,3,3,5,0,0,12,60,,79,79,1
192,0,1790,cube,7,3,3,6,0,0,14,60,,79,79,1
192,0,1791,cube,7,3,3,7,0,0,15,60,,79,79,1
192,0,1792,cube,0,4,3,0,0,0,28,57,,75,75,0
192,0,1793,cube,0,4,3,1,0,0,35,57,,75,75,0
192,0,1794,cube,0,4,3,2,0,0,27,57,,75,75,0
192,0,1795,cube,0,4,3,3,0,0,22,57,,75,75,0
192,0,1796,cube,0,4,3,4,0,0,27,57,,75,75,0
192,0,1797,cube,0,4,3,5,0,0,19,57,,75,75,0
192,0,1798,cube,0,4,3,6,0,0,33,57,,75,75,0
192,0,1799,cube,0,4,3,7,0,0,29,57,,75,75,0
192,0,2008,cube,3,7,3,0,0,0,0,,,,,1
192,0,2009,cube,3,7,3,1,0,0,0,,,,,1
192,0,2010,cube,3,7,3,2,0,0,0,,,,,1
192,0,2011,cube,3,7,3,3,0,0,0,,,,,1
192,0,2012,cube,3,7,3,4,0,0,0,,,,,1
192,0,2013,cube,3,7,3,5,0,0,0,,,,,1
192,0,2014,cube,3,7,3,6,0,0,0,,,,,1
192,0,2015,cube,3,7,3,7,0,0,0,,,,,1
192,0,2304,cube,0,4,4,0,0,16,134,28,,47,47,1
192,0,2305,cube,0,4,4,1,0,12,146,28,,47,47,1
192,0,2306,cube,0,4,4,2,0,15,133,28,,47,47,1
192,0,2307,cube,0,4,4,3,0,15,139,28,,47,47,1
192,0,2308,cube,0,4,4,4,0,14,135,28,,47,47,1
192,0,2309,cube,0,4,4,5,0,12,135,28,,47,47,1
192,0,2310,cube,0,4,4,6,0,11,123,28,,47,47,1
192,0,2311,cube,0,4,4,7,0,12,141,28,,47,47,1
192,0,2360,cube,7,4,4,0,0,4,133,31,,49,49,0
192,0,2361,cube,7,4,4,1,0,4,131,31,,49,49,0
192,0,2362,cube,7,4,4,2,0,3,129,31,,49,49,0
192,0,2363,cube,7,4,4,3,0,5,138,31,,49,49,0
192,0,2364,cube,7,4,4,4,0,3,119,31,,49,49,0
192,0,2365,cube,7,4,4,5,0,3,117,31,,49,49,0
192,0,2366,cube,7,4,4,6,0,6,127,31,,49,49,0
192,0,2367,cube,7,4,4,7,0,5,122,31,,49,49,0
192,0,2848,cube,4,4,5,0,0,0,133,32,,50,50,0
192,0,2849,cube,4,4,5,1,0,0,130,32,,50,50,0
192,0,2850,cube,4,4,5,2,0,0,133,32,,50,50,0
192,0,2851,cube,4,4,5,3,0,0,126,32,,50,50,0
192,0,2852,cube,4,4,5,4,0,0,136,32,,50,50,0
192,0,2853,cube,4,4,5,5,0,0,134,32,,50,50,0
192,0,2854,cube,4,4,5,6,0,0,139,32,,50,50,0
192,0,2855,cube,4,4,5,7,0,0,116,32,,50,50,0
192,0,3024,cube,2,7,5,0,0,0,87,40,,58,58,0
192,0,3025,cube,2,7,5,1,0,0,94,40,,58,58,0
192,0,3026,cube,2,7,5,2,0,0,99,40,,58,58,0
192,0,3027,cube,2,7,5,3,0,0,91,40,,58,58,0
192,0,3028,cube,2,7,5,4,0,0,101,40,,58,58,0
192,0,3029,cube,2,7,5,5,0,0,97,40,,58,58,0
192,0,3030,cube,2,7,5,6,0,0,94,40,,58,58,0
192,0,3031,cube,2,7,5,7,0,0,93,40,,58,58,0
192,0,3032,cube,3,7,5,0,0,0,83,41,,59,59,0
192,0,3033,cube,3,7,5,1,0,0,89,41,,59,59,0
192,0,3034,cube,3,7,5,2,0,0,88,41,,59,59,0
192,0,3035,cube,3,7,5,3,0,0,77,41,,59,59,0
192,0,3036,cube,3,7,5,4,0,0,95,41,,59,59,0
192,0,3037,cube,3,7,5,5,0,0,97,41,,59,59,0
192,0,3038,cube,3,7,5,6,0,0,89,41,,59,59,0
192,0,3039,cube,3,7,5,7,0,0,86,41,,59,59,0
192,0,3096,cube,3,0,6,0,0,0,107,35,,53,53,0
192,0,3097,cube,3,0,6,1,0,0,117,35,,53,53,0
192,0,3098,cube,3,0,6,2,0,0,129,35,,53,53,0
192,0,3099,cube,3,0,6,3,0,0,117,35,,53,53,0
192,0,3100,cube,3,0,6,4,0,0,124,35,,53,53,0
192,0,3101,cube,3,0,6,5,0,0,118,35,,53,53,0
192,0,3102,cube,3,0,6,6,0,0,110,35,,53,53,0
192,0,3103,cube,3,0,6,7,0,0,126,35,,53,53,0
192,0,3208,cube,1,2,6,0,0,0,0,,,,,1
192,0,3209,cube,1,2,6,1,0,0,0,,,,,1
192,0,3210,cube,1,2,6,2,0,0,0,,,,,1
192,0,3211,cube,1,2,6,3,0,0,0,,,,,1
192,0,3212,cube,1,2,6,4,0,0,0,,,,,1
192,0,3213,cube,1,2,6,5,0,0,0,,,,,1
192,0,3214,cube,1,2,6,6,0,0,0,,,,,1
192,0,3215,cube,1,2,6,7,0,0,0,,,,,1
192,0,3353,cube,3,4,6,1,0,0,133,32,,50,50,0
192,0,3362,cube,4,4,6,2,0,0,0,,,,,1
192,0,3472,cube,2,6,6,0,0,0,98,40,,58,58,0
192,0,3473,cube,2,6,6,1,0,0,92,40,,58,58,0
192,0,3474,cube,2,6,6,2,0,0,99,40,,58,58,0
192,0,3475,cube,2,6,6,3,0,0,99,40,,58,58,0
192,0,3476,cube,2,6,6,4,0,0,108,40,,58,58,0
192,0,3477,cube,2,6,6,5,0,0,97,40,,58,58,0
192,0,3478,cube,2,6,6,6,0,0,99,40,,58,58,0
192,0,3479,cube,2,6,6,7,0,0,105,40,,58,58,0
192,0,3720,cube,1,2,7,0,0,10,140,29,,47,47,0
192,0,3721,cube,1,2,7,1,0,10,140,29,,47,47,0
192,0,3722,cube,1,2,7,2,0,13,130,29,,47,47,0
192,0,3723,cube,1,2,7,3,0,11,135,29,,47,47,0
192,0,3724,cube,1,2,7,4,0,6,116,29,,47,47,0
192,0,3725,cube,1,2,7,5,0,13,136,29,,47,47,0
192,0,3726,cube,1,2,7,6,0,13,132,29,,47,47,0
192,0,3727,cube,1,2,7,7,0,13,141,29,,47,47,0
192,0,3768,cube,7,2,7,0,0,14,138,28,,46,46,0
192,0,3769,cube,7,2,7,1,0,13,144,28,,46,46,0
192,0,3770,cube,7,2,7,2,0,18,151,28,,46,46,0
192,0,3771,cube,7,2,7,3,0,16,143,28,,46,46,0
192,0,3772,cube,7,2,7,4,0,20,142,28,,46,46,0
192,0,3773,cube,7,2,7,5,0,19,149,28,,46,46,0
192,0,3774,cube,7,2,7,6,0,8,122,28,,46,46,0
192,0,3775,cube,7,2,7,7,0,18,145,28,,46,46,0
192,0,3816,cube,5,3,7,0,0,0,0,,,,,1
192,0,3817,cube,5,3,7,1,0,0,0,,,,,1
192,0,3818,cube,5,3,7,2,0,0,47,53,,71,71,0
192,0,3819,cube,5,3,7,3,0,0,43,53,,71,71,0
192,0,3820,cube,5,3,7,4,0,0,0,,,,,1
192,0,3821,cube,5,3,7,5,0,0,37,53,,71,71,0
192,0,3822,cube,5,3,7,6,0,0,44,53,,71,71,0
192,0,3823,cube,5,3,7,7,0,0,0,,,,,1
192,0,3832,cube,7,3,7,0,0,18,140,28,,46,46,0
192,0,3833,cube,7,3,7,1,0,16,146,28,,46,46,0
192,0,3834,cube,7,3,7,2,0,18,131,28,,46,46,0
192,0,3835,cube,7,3,7,3,0,16,139,28,,46,46,0
192,0,3836,cube,7,3,7,4,0,19,136,28,,46,46,0
192,0,3837,cube,7,3,7,5,0,16,135,28,,46,46,0
192,0,3838,cube,7,3,7,6,0,12,138,28,,46,46,0
192,0,3839,cube,7,3,7,7,0,12,136,28,,46,46,0
192,1,24,cube,3,0,0,0,0,0,110,37,,55,55,0
192,1,25,cube,3,0,0,1,0,0,100,37,,55,55,0
192,1,26,cube,3,0,0,2,0,0,108,37,,55,55,0
192,1,27,cube,3,0,0,3,0,0,109,37,,55,55,0
192,1,28,cube,3,0,0,4,0,0,102,37,,55,55,0
192,1,29,cube,3,0,0,5,0,0,104,37,,55,55,0
192,1,30,cube,3,0,0,6,0,0,104,37,,55,55,0
192,1,31,cube,3,0,0,7,0,0,107,37,,55,55,0
192,1,56,cube,7,0,0,0,0,0,82,45,,63,63,0
192,1,57,cube,7,0,0,1,0,0,77,45,,63,63,0
